unix_seconds,tick,interval_ms,physics_ms,active,sleeping,capture_overlap
1789336556.775909,719,31.587000,3.787000,192,53,0
1789336556.807313,721,31.404000,3.787000,192,57,0
1789336556.842107,723,34.795000,3.787000,192,60,0
1789336556.872386,725,30.276000,3.787000,192,62,0
1789336556.908222,727,35.839000,3.787000,192,63,0
1789336556.941810,729,33.587000,3.787000,192,65,0
1789336556.977612,731,35.803000,3.787000,192,65,0
1789336557.012074,733,34.461000,3.787000,192,66,0
1789336557.045095,735,33.022000,3.787000,192,68,0
1789336557.082393,737,37.268000,3.787000,192,69,0
1789336557.118827,739,36.465000,3.787000,192,70,0
1789336557.159879,742,41.053000,3.787000,192,73,0
1789336557.194902,744,35.022000,3.787000,192,74,0
1789336557.226680,746,31.780000,3.787000,192,75,0
1789336557.259975,748,33.291000,3.787000,192,77,0
1789336557.298607,750,38.618000,3.787000,192,78,0
1789336557.335512,752,36.921000,3.787000,192,84,0
1789336557.369422,754,33.902000,3.787000,192,86,0
1789336557.402421,756,33.008000,3.787000,192,89,0
1789336557.436394,758,33.974000,3.787000,192,89,0
1789336557.474789,760,38.396000,3.628000,192,90,0
1789336557.524375,763,49.576000,3.628000,192,90,0
1789336557.562677,765,38.313000,3.628000,192,92,0
1789336557.604765,767,42.087000,3.628000,192,94,0
1789336557.641455,770,36.692000,3.628000,192,95,0
1789336557.678368,772,36.881000,3.628000,192,96,0
1789336557.719028,774,40.691000,3.628000,192,97,0
1789336557.761261,777,42.211000,3.628000,192,97,0
1789336557.793226,779,31.988000,3.628000,192,97,0
1789336557.828030,781,34.804000,3.628000,192,98,0
1789336557.866505,784,38.476000,3.628000,192,99,0
1789336557.897682,786,31.178000,3.628000,192,99,0
1789336557.932444,788,34.760000,3.628000,192,99,0
1789336557.963517,790,31.074000,3.628000,192,100,0
1789336558.009888,793,46.359000,3.628000,192,100,0
1789336558.051971,795,42.097000,3.628000,192,100,0
1789336558.086867,797,34.895000,3.628000,192,102,0
1789336558.130382,799,43.502000,3.628000,192,103,0
1789336558.170285,801,39.914000,3.628000,192,108,0
1789336558.207775,804,37.494000,3.628000,192,109,0
1789336558.245738,806,37.962000,3.628000,192,109,0
1789336558.282456,808,36.707000,3.628000,192,110,0
1789336558.325276,811,42.832000,3.628000,192,114,0
1789336558.367065,813,41.773000,3.628000,192,115,0
1789336558.407747,816,40.700000,3.628000,192,119,0
1789336558.439972,818,32.223000,3.628000,192,123,0
1789336558.476650,820,36.667000,3.789000,192,126,0
1789336558.517197,823,40.553000,3.789000,192,129,0
1789336558.561551,825,44.351000,3.789000,192,132,0
1789336558.603610,827,42.068000,3.789000,192,134,0
1789336558.649060,830,45.449000,3.789000,192,140,0
1789336558.693025,833,43.968000,3.789000,192,144,0
1789336558.736235,835,43.209000,3.789000,192,148,0
1789336558.781283,838,45.036000,3.789000,192,153,0
1789336558.821223,840,39.955000,3.789000,192,157,0
1789336558.864808,843,43.585000,3.789000,192,163,0
1789336558.904702,846,39.893000,3.789000,192,168,0
1789336558.939809,849,35.110000,3.789000,192,171,0
1789336558.978951,851,39.125000,3.789000,192,175,0
1789336559.015320,853,36.371000,3.789000,192,177,0
1789336559.058273,856,42.959000,3.789000,192,179,0
1789336559.098249,858,39.981000,3.789000,192,179,0
1789336559.142500,861,44.253000,3.789000,192,180,0
1789336559.179814,863,37.298000,3.789000,192,181,0
1789336559.223877,866,44.083000,3.789000,192,181,0
1789336559.265999,868,42.120000,3.789000,192,181,0
1789336559.307321,871,41.325000,3.789000,192,182,0
1789336559.340280,873,32.958000,3.789000,192,182,0
1789336559.378822,875,38.535000,3.789000,192,183,0
1789336559.416386,877,37.545000,3.789000,192,184,0
1789336559.456903,880,40.545000,5.233000,192,185,0
1789336559.499575,882,42.667000,5.233000,192,185,0
1789336559.542063,884,42.491000,5.233000,192,185,0
1789336559.578539,887,36.472000,5.233000,192,187,0
1789336559.616777,889,38.243000,5.233000,192,187,0
1789336559.652738,891,35.950000,5.233000,192,187,0
1789336559.684465,893,31.722000,5.233000,192,187,0
1789336559.719470,895,35.019000,5.233000,192,187,0
1789336559.758538,898,39.068000,5.233000,192,187,0
1789336559.800238,900,41.701000,5.233000,192,91,0
1789336559.837268,902,37.031000,5.233000,192,91,0
1789336559.875719,904,38.441000,5.233000,192,91,0
1789336559.909437,907,33.729000,5.233000,192,92,0
1789336559.948834,909,39.398000,5.233000,192,92,0
1789336559.986054,911,37.219000,5.233000,192,92,0
1789336560.024695,913,38.640000,5.233000,192,92,0
1789336560.067326,916,42.636000,5.233000,192,92,0
1789336560.111343,918,43.998000,5.233000,192,92,0
1789336560.161859,921,50.519000,5.233000,192,93,0
1789336560.202544,923,40.688000,5.233000,192,94,0
1789336560.250317,926,47.775000,5.233000,192,94,0
1789336560.299274,929,48.967000,5.233000,192,94,0
1789336560.348386,932,49.084000,5.233000,192,94,0
1789336560.390542,935,42.186000,5.233000,192,94,0
1789336560.433142,937,42.595000,5.233000,192,94,0
1789336560.474222,940,41.084000,4.523000,192,94,0
1789336560.515561,943,41.322000,4.523000,192,94,0
1789336560.555561,945,40.003000,4.523000,192,94,0
1789336560.598505,948,42.947000,4.523000,192,94,0
1789336560.631252,950,32.750000,4.523000,192,94,0
1789336560.665273,952,34.028000,4.523000,192,94,0
1789336560.700114,954,34.825000,4.523000,192,94,0
1789336560.737371,956,37.267000,4.523000,192,94,0
1789336560.771299,958,33.928000,4.523000,192,94,0
1789336560.817488,961,46.183000,4.523000,192,94,0
1789336560.855309,963,37.830000,4.523000,192,94,0
1789336560.889868,965,34.567000,4.523000,192,94,0
1789336560.930339,967,40.456000,4.523000,192,94,0
1789336560.966511,969,36.185000,4.523000,192,94,0
1789336561.002026,972,35.514000,4.523000,192,94,0
1789336561.041566,974,39.543000,4.523000,192,94,0
1789336561.077157,976,35.591000,4.523000,192,94,0
1789336561.113795,978,36.641000,4.523000,192,95,0
1789336561.152540,980,38.743000,4.523000,192,95,0
1789336561.190977,983,38.440000,4.523000,192,95,0
