unix_seconds,tick,interval_ms,physics_ms,active,sleeping,capture_overlap
1789336519.141901,551,50.152000,6.443000,192,0,0
1789336519.179737,553,37.838000,6.443000,192,0,0
1789336519.215597,555,35.847000,6.443000,192,0,0
1789336519.254574,558,38.976000,6.443000,192,0,0
1789336519.294391,560,39.822000,6.443000,192,0,0
1789336519.342818,563,48.438000,6.443000,192,0,0
1789336519.388789,565,45.972000,6.443000,192,0,0
1789336519.430375,567,41.574000,6.443000,192,0,0
1789336519.472444,570,42.081000,6.443000,192,0,0
1789336519.508025,572,35.581000,6.443000,192,0,0
1789336519.564757,575,56.719000,6.443000,192,0,0
1789336519.623573,579,58.829000,6.443000,192,0,0
1789336519.678596,582,55.025000,3.673000,192,0,0
1789336519.731549,585,52.953000,3.673000,192,0,0
1789336519.797421,589,65.873000,3.673000,192,0,0
1789336519.856510,593,59.088000,3.673000,192,0,0
1789336519.906655,596,50.146000,3.673000,192,0,0
1789336519.969222,600,62.569000,3.673000,192,0,0
1789336520.021589,603,52.364000,3.673000,192,0,0
1789336520.073547,607,51.961000,3.673000,192,0,0
1789336520.114992,609,41.428000,3.673000,192,0,0
1789336520.162297,612,47.322000,3.673000,192,0,0
1789336520.212487,615,50.190000,3.673000,192,0,0
1789336520.267428,618,54.941000,3.673000,192,0,0
1789336520.322085,621,54.646000,3.673000,192,0,0
1789336520.372817,624,50.741000,3.673000,192,0,0
1789336520.420211,627,47.396000,3.673000,192,0,0
1789336520.465892,630,45.680000,3.673000,192,0,0
1789336520.503035,632,37.128000,3.673000,192,0,0
1789336520.546917,635,43.882000,3.673000,192,0,0
1789336520.590674,638,43.762000,3.673000,192,0,0
1789336520.627163,640,36.491000,3.673000,192,0,0
1789336520.671914,643,44.749000,7.456000,192,0,0
1789336520.709796,645,37.894000,7.456000,192,0,0
1789336520.752710,648,42.916000,7.456000,192,0,0
1789336520.789572,650,36.862000,7.456000,192,0,0
1789336520.826511,652,36.923000,7.456000,192,1,0
1789336520.869919,655,43.426000,7.456000,192,1,0
1789336520.903043,657,33.114000,7.456000,192,1,0
1789336520.944555,659,41.503000,7.456000,192,2,0
1789336520.979494,661,34.951000,7.456000,192,3,0
1789336521.020410,664,40.910000,7.456000,192,7,0
1789336521.059375,666,38.976000,7.456000,192,7,0
1789336521.101354,668,41.979000,7.456000,192,8,0
1789336521.148524,671,47.171000,7.456000,192,9,0
1789336521.190326,673,41.782000,7.456000,192,9,0
1789336521.236416,676,46.115000,7.456000,192,13,0
1789336521.281722,678,45.290000,7.456000,192,13,0
1789336521.327098,681,45.389000,7.456000,192,16,0
1789336521.374482,684,47.374000,7.456000,192,18,0
1789336521.420431,687,45.960000,7.456000,192,22,0
1789336521.463012,689,42.584000,7.456000,192,23,0
1789336521.509448,692,46.387000,7.456000,192,23,0
1789336521.554225,695,44.828000,7.456000,192,29,0
1789336521.593069,697,38.844000,7.456000,192,32,0
1789336521.634630,700,41.560000,7.456000,192,36,0
1789336521.680967,703,46.340000,4.232000,192,37,0
1789336521.715922,705,34.951000,4.232000,192,42,0
1789336521.757309,708,41.386000,4.232000,192,45,0
1789336521.796650,710,39.340000,4.232000,192,48,0
1789336521.839388,713,42.739000,4.232000,192,49,0
1789336521.878608,715,39.221000,4.232000,192,50,0
1789336521.916375,717,37.721000,4.232000,192,52,0
1789336521.963542,720,47.212000,4.232000,192,57,0
1789336522.007415,722,43.870000,4.232000,192,59,0
1789336522.042486,725,35.069000,4.232000,192,62,0
1789336522.074749,727,32.268000,4.232000,192,63,0
1789336522.112804,729,38.044000,4.232000,192,65,0
1789336522.147992,731,35.202000,4.232000,192,65,0
1789336522.191268,734,43.277000,4.232000,192,67,0
1789336522.227801,736,36.533000,4.232000,192,68,0
1789336522.268538,738,40.735000,4.232000,192,69,0
1789336522.308076,741,39.544000,4.232000,192,73,0
1789336522.346101,743,38.023000,4.232000,192,74,0
1789336522.381484,745,35.361000,4.232000,192,75,0
1789336522.429230,748,47.759000,4.232000,192,77,0
1789336522.466554,750,37.335000,4.232000,192,78,0
1789336522.504757,752,38.198000,4.232000,192,84,0
1789336522.548278,755,43.514000,4.232000,192,87,0
1789336522.588155,757,39.863000,4.232000,192,89,0
1789336522.628172,759,40.025000,4.232000,192,90,0
1789336522.669888,762,41.724000,3.728000,192,90,0
1789336522.707561,764,37.668000,3.728000,192,91,0
1789336522.741611,766,34.057000,3.728000,192,93,0
1789336522.783701,769,42.090000,3.728000,192,95,0
1789336522.822756,771,39.063000,3.728000,192,95,0
1789336522.857806,773,35.045000,3.728000,192,97,0
1789336522.896138,776,38.340000,3.728000,192,97,0
1789336522.930685,778,34.546000,3.728000,192,97,0
1789336522.968860,780,38.170000,3.728000,192,97,0
1789336523.014676,783,45.804000,3.728000,192,99,0
1789336523.056537,785,41.863000,3.728000,192,99,0
1789336523.098465,787,41.932000,3.728000,192,99,0
1789336523.138670,790,40.222000,3.728000,192,100,0
1789336523.176473,792,37.804000,3.728000,192,100,0
1789336523.211939,795,35.454000,3.728000,192,100,0
1789336523.246584,797,34.648000,3.728000,192,102,0
1789336523.281869,799,35.264000,3.728000,192,103,0
1789336523.320720,802,38.862000,3.728000,192,108,0
1789336523.359204,804,38.493000,3.728000,192,109,0
1789336523.392611,806,33.408000,3.728000,192,109,0
1789336523.433169,808,40.552000,3.728000,192,110,0
1789336523.490354,811,57.173000,3.728000,192,114,0
1789336523.539777,814,49.452000,3.728000,192,117,0
1789336523.593911,817,54.134000,3.728000,192,120,0
1789336523.639119,820,45.210000,3.728000,192,126,0
1789336523.708270,824,69.150000,4.645000,192,132,0
1789336523.756059,827,47.768000,4.645000,192,134,0
1789336523.811580,830,55.536000,4.645000,192,140,0
1789336523.864408,833,52.831000,4.645000,192,144,0
1789336523.925145,837,60.742000,4.645000,192,153,0
1789336523.981041,840,55.882000,4.645000,192,157,0
1789336524.022098,843,41.072000,4.645000,192,163,0
1789336524.060418,846,38.307000,4.645000,192,168,0
