tick,id,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,contacts
228,23,-1.847543,0.162454,0.232631,0.003898,0.002113,0.000000,-0.003259,-0.838161,-0.004850,0.545391,0.000225,0.000083,-0.022446,4
228,24,-2.689201,0.176449,3.814821,0.122536,0.251545,-0.001080,-0.690765,0.722406,0.029500,-0.010183,0.670649,-0.703897,-0.072040,2
228,25,-3.507531,0.165283,-0.507205,0.000013,-0.000001,-0.000054,0.007873,-0.149705,-0.000426,0.988699,-0.000024,0.000060,0.000055,4
228,26,5.320265,0.180682,-2.111693,-0.099932,-0.122678,-0.069063,0.782262,-0.038458,0.619870,0.048470,0.279607,-0.466912,0.881488,2
228,27,2.178549,0.194827,-0.147541,-0.269573,-0.326871,0.512400,-0.388698,0.316393,-0.669811,0.547871,2.479133,0.010032,1.310571,2
228,28,3.898893,0.163716,1.211617,0.000018,0.000001,-0.000033,-0.007367,0.409342,0.004441,0.912341,0.000109,0.000034,-0.000305,4
228,29,-4.667712,0.182610,-4.223005,0.031704,-0.443191,-0.460347,0.041868,0.105432,0.022564,0.993288,-1.523881,1.322727,-1.364721,1
228,30,3.897794,0.243716,-5.564304,-0.098424,-0.538222,-0.742205,0.761201,0.624267,-0.146209,-0.097397,-3.512069,0.617130,0.330959,0
228,31,-4.913852,0.170768,3.908068,-0.062071,0.212173,-0.045031,-0.139026,0.017517,0.990111,-0.006749,0.045896,0.307397,0.656817,2
229,0,1.767623,0.167012,-0.837261,0.055964,0.284407,-0.025202,0.613481,-0.612971,0.350878,-0.353259,-0.149755,0.005248,-0.351014,4
229,1,-2.318315,0.186840,-2.317490,-0.081652,0.336903,-0.288123,0.651155,0.157960,-0.195053,0.716240,-1.182550,-1.141074,-0.896468,1
229,2,4.040370,0.163706,-2.070205,-0.000046,-0.000000,-0.000019,0.023024,0.014163,0.707004,0.706693,0.000005,-0.000154,0.000090,4
229,3,-3.162719,0.165993,4.285599,0.000044,0.000018,-0.000044,0.979463,-0.004390,-0.201574,0.000290,-0.000161,0.000093,-0.000310,4
229,4,-4.437634,0.180955,-3.013370,-0.014072,-0.175124,0.173946,-0.190533,0.684807,0.667791,0.220888,-0.083881,0.916061,0.791220,1
229,5,6.267494,0.182765,2.036741,0.268629,-0.160530,-0.042143,0.055546,0.870407,0.029457,0.488302,-0.600427,-1.058273,-0.229571,1
229,6,0.001711,0.165885,0.256809,-0.009622,0.029081,0.057525,-0.461281,0.548436,-0.535925,-0.446344,0.330952,-0.000220,0.055912,4
229,7,-5.507732,0.289820,-5.557720,-1.071783,-0.217489,-0.224821,-0.108668,0.431745,0.844084,0.298848,-0.806938,0.076359,3.981338,0
229,8,1.786233,0.163972,0.656144,-0.000006,0.000025,0.000041,-0.007026,-0.120029,-0.000830,0.992745,0.000266,-0.000029,-0.000165,4
229,9,-0.995214,0.165316,1.761440,0.000045,-0.000016,-0.000030,0.007300,-0.744471,-0.006632,0.667582,-0.000316,-0.000082,0.000044,4
229,10,-2.825922,0.166049,3.181416,0.000065,-0.000027,-0.000026,-0.004941,0.851270,0.007262,0.524655,-0.000062,-0.000053,-0.000191,4
229,11,-2.801652,0.166696,0.336589,-0.000020,-0.000022,-0.000012,0.588631,0.581669,-0.391878,-0.402004,0.000277,0.000036,0.000079,4
229,12,-0.364703,0.168104,2.802755,0.000029,-0.000041,0.000030,-0.001392,0.047453,-0.001426,0.998872,0.000197,-0.000104,0.000108,4
229,13,-3.846052,0.168215,3.607377,-0.000045,0.000052,-0.000005,-0.566561,0.568426,0.423240,-0.420438,-0.000004,0.000035,0.000206,4
229,14,5.093949,0.234441,9.042421,0.218196,0.206024,-0.143696,-0.578369,-0.089853,0.412852,0.697832,-0.294492,0.874340,-0.379331,2
229,15,-3.006516,0.165846,7.525721,-0.000008,0.000029,0.000035,0.968783,0.009430,0.247727,0.001296,0.000091,-0.000153,0.000234,4
229,16,3.338150,0.166856,0.629282,0.000004,-0.000052,0.000034,0.007335,0.922244,-0.002647,-0.386530,0.000198,-0.000003,-0.000028,4
229,17,0.994231,0.221755,6.707783,-0.503886,-0.508020,0.465885,0.850224,-0.100312,0.515106,0.041487,1.918184,0.017255,2.076579,0
229,18,-2.602314,0.168090,4.454749,0.000037,-0.000039,-0.000016,-0.560837,0.430876,0.428827,0.562063,0.000088,0.000217,-0.000068,4
229,19,-0.140248,0.168090,-0.680432,-0.000043,0.000003,-0.000034,0.962192,-0.000142,-0.272372,-0.000058,0.000026,-0.000116,0.000321,4
229,20,-6.978806,0.183894,6.485143,0.056085,0.240461,0.366184,-0.286267,0.616603,0.654968,0.329953,0.668568,0.684682,-1.672501,1
229,21,2.462452,0.165437,-2.328518,-0.000010,-0.000016,0.000003,-0.183220,-0.182033,0.683674,0.682557,0.000083,-0.000052,0.000153,4
229,22,-1.369980,0.166106,3.688200,0.000022,-0.000002,0.000003,-0.008971,0.009028,-0.701574,0.712483,0.000212,-0.000150,0.000055,4
229,23,-1.847569,0.162439,0.232631,-0.001595,-0.000888,0.000035,-0.003193,-0.838162,-0.004806,0.545391,-0.000095,-0.000116,0.009426,4
229,24,-2.687166,0.177904,3.814804,0.122087,0.087289,-0.001076,-0.690540,0.722690,0.029491,-0.002105,0.667519,-0.700612,-0.071704,1
229,25,-3.507531,0.165283,-0.507205,0.000013,-0.000001,-0.000054,0.007873,-0.149705,-0.000426,0.988699,-0.000024,0.000060,0.000055,4
229,26,5.317687,0.177738,-2.112346,-0.154683,-0.176664,-0.039192,0.780307,-0.032468,0.623211,0.040927,0.235647,-0.459014,1.133785,2
229,27,2.174265,0.187320,-0.138673,-0.257071,-0.450419,0.532129,-0.379748,0.326872,-0.656944,0.563357,2.641811,-0.018285,1.262097,1
229,28,3.898893,0.163716,1.211617,0.000018,0.000001,-0.000033,-0.007367,0.409342,0.004441,0.912341,0.000109,0.000034,-0.000305,4
229,29,-4.666791,0.173695,-4.231297,0.055256,-0.534884,-0.497530,0.028537,0.115913,0.007496,0.992821,-1.805828,1.294824,-1.573498,1
229,30,3.896160,0.232056,-5.576629,-0.098063,-0.699582,-0.739483,0.761240,0.621324,-0.168490,-0.077977,-3.495680,0.614250,0.329415,0
229,31,-4.914883,0.171569,3.907320,-0.061843,0.048062,-0.044865,-0.136597,0.016365,0.990417,-0.012135,0.045682,0.305963,0.653752,1
230,0,1.768552,0.169012,-0.837680,0.055759,0.120031,-0.025110,-0.612148,0.614334,-0.352639,0.351447,-0.149056,0.005224,-0.349376,4
230,1,-2.319815,0.190667,-2.321671,-0.089983,0.229583,-0.250870,0.648580,0.145240,-0.194718,0.721342,-0.911315,-1.155959,-0.796970,1
230,2,4.040370,0.163706,-2.070205,-0.000046,-0.000000,-0.000019,0.023024,0.014163,0.707004,0.706693,0.000005,-0.000154,0.000090,4
230,3,-3.162719,0.165993,4.285599,0.000016,0.000007,-0.000010,0.979464,-0.004389,-0.201572,0.000290,0.000069,-0.000175,0.000112,4
230,4,-4.438595,0.176465,-3.010336,-0.057622,-0.269396,0.182065,-0.192227,0.684589,0.671321,0.209080,-0.007319,0.909572,1.184090,1
230,5,6.269836,0.181211,2.034916,0.140522,-0.093221,-0.109504,0.047800,0.868187,0.027544,0.493161,-0.678264,-0.652242,0.664923,2
230,6,0.001759,0.165803,0.256532,0.002853,-0.004900,-0.016628,-0.460851,0.548072,-0.536304,-0.446779,-0.095470,-0.000482,-0.015919,2
230,7,-5.525529,0.283486,-5.561453,-1.067853,-0.380025,-0.223997,-0.124326,0.433750,0.850651,0.269809,-0.803173,0.076003,3.962758,0
230,8,1.786233,0.163972,0.656145,-0.000002,0.000018,0.000049,-0.007024,-0.120029,-0.000831,0.992745,0.000181,0.000004,-0.000108,4
230,9,-0.995214,0.165316,1.761440,0.000045,-0.000016,-0.000030,0.007300,-0.744471,-0.006632,0.667582,-0.000316,-0.000082,0.000044,4
230,10,-2.825922,0.166049,3.181416,0.000065,-0.000027,-0.000026,-0.004941,0.851270,0.007262,0.524655,-0.000062,-0.000053,-0.000191,4
230,11,-2.801652,0.166696,0.336589,-0.000020,-0.000022,-0.000012,0.588631,0.581669,-0.391878,-0.402004,0.000277,0.000036,0.000079,4
230,12,-0.364703,0.168104,2.802755,0.000029,-0.000041,0.000030,-0.001392,0.047453,-0.001426,0.998872,0.000197,-0.000104,0.000108,4
230,13,-3.846052,0.168215,3.607377,-0.000045,0.000052,-0.000005,-0.566561,0.568426,0.423240,-0.420438,-0.000004,0.000035,0.000206,4
230,14,5.097573,0.235140,9.040035,0.217396,0.041935,-0.143169,-0.577342,-0.081961,0.415056,0.698346,-0.293118,0.870260,-0.377561,1
230,15,-3.006517,0.165846,7.525721,-0.000025,0.000023,-0.000008,0.968783,0.009429,0.247727,0.001296,0.000051,0.000026,-0.000080,4
230,16,3.338150,0.166856,0.629283,-0.000015,-0.000027,0.000106,0.007333,0.922244,-0.002647,-0.386530,0.000126,-0.000021,0.000179,4
230,17,0.985863,0.210597,6.715519,-0.502039,-0.669491,0.464177,0.852452,-0.093831,0.513962,0.019092,1.909233,0.017175,2.066888,0
230,18,-2.602314,0.168090,4.454749,0.000006,-0.000030,-0.000008,-0.560836,0.430877,0.428826,0.562064,0.000064,-0.000025,-0.000181,4
230,19,-0.140248,0.168090,-0.680432,-0.000043,0.000003,-0.000034,0.962192,-0.000142,-0.272372,-0.000058,0.000026,-0.000116,0.000321,4
230,20,-6.977875,0.185165,6.491224,0.055879,0.076246,0.364841,-0.272128,0.618737,0.655352,0.337082,0.665448,0.681487,-1.664696,1
230,21,2.462452,0.165437,-2.328518,-0.000010,-0.000016,0.000003,-0.183220,-0.182033,0.683674,0.682557,0.000083,-0.000052,0.000153,4
230,22,-1.369980,0.166106,3.688200,0.000022,-0.000002,0.000003,-0.008971,0.009028,-0.701574,0.712483,0.000212,-0.000150,0.000055,4
230,23,-1.847559,0.162445,0.232630,0.000646,0.000373,-0.000049,-0.003221,-0.838162,-0.004825,0.545390,0.000039,-0.000041,-0.003959,4
230,24,-2.685848,0.178098,3.814148,0.079092,0.011676,-0.039340,-0.692482,0.720906,0.027351,0.003903,0.319108,-0.704744,0.295512,1
230,25,-3.507531,0.165283,-0.507205,0.000013,-0.000001,-0.000054,0.007873,-0.149705,-0.000426,0.988699,-0.000024,0.000060,0.000055,4
230,26,5.314098,0.174091,-2.112452,-0.215346,-0.218824,-0.006330,0.778841,-0.025117,0.625933,0.031352,0.329077,-0.365690,1.412096,2
230,27,2.168596,0.179599,-0.129410,-0.340101,-0.463254,0.555738,-0.370873,0.336881,-0.640664,0.581819,2.869331,-0.005219,1.752065,2
230,28,3.898893,0.163716,1.211617,0.000018,0.000001,-0.000033,-0.007367,0.409342,0.004441,0.912341,0.000109,0.000034,-0.000305,4
230,29,-4.665540,0.163131,-4.240147,0.075079,-0.633861,-0.530975,0.013019,0.126025,-0.009556,0.991896,-2.092152,1.262249,-1.780454,1
230,30,3.894531,0.217717,-5.588908,-0.097704,-0.860350,-0.736772,0.760613,0.617850,-0.190520,-0.058579,-3.479366,0.611383,0.327878,0
230,31,-4.915504,0.170943,3.907315,-0.037232,-0.037556,-0.000331,-0.134138,0.012111,0.990774,-0.015096,0.454128,0.310104,0.416333,1
231,0,1.768976,0.169138,-0.837988,0.025449,0.007532,-0.018482,-0.611709,0.614775,-0.353626,0.350446,-0.109112,0.001318,-0.148729,4
231,1,-2.321569,0.193238,-2.324910,-0.105255,0.154258,-0.194345,0.648101,0.133803,-0.193038,0.724429,-0.519773,-1.163305,-0.664224,1
231,2,4.040370,0.163706,-2.070205,-0.000046,-0.000000,-0.000019,0.023024,0.014163,0.707004,0.706693,0.000005,-0.000154,0.000090,4
231,3,-3.162720,0.165992,4.285599,-0.000039,-0.000035,0.000011,0.979464,-0.004387,-0.201572,0.000289,0.000062,-0.000058,0.000137,4
231,4,-4.440241,0.170356,-3.007162,-0.098797,-0.366576,0.190418,-0.196034,0.683148,0.675849,0.195211,0.072625,0.900940,1.576892,1
231,5,6.271555,0.178108,2.032762,0.103145,-0.186194,-0.129255,0.039952,0.865248,0.022611,0.499237,-1.003494,-0.804606,0.488802,2
231,6,0.001970,0.164585,0.255349,0.012677,-0.073094,-0.070963,-0.459000,0.546531,-0.537885,-0.448668,-0.406812,0.000241,-0.073250,2
231,7,-5.543262,0.274453,-5.565173,-1.063938,-0.541965,-0.223175,-0.139771,0.435256,0.856229,0.240601,-0.799425,0.075648,3.944265,0
231,8,1.786233,0.163972,0.656146,0.000002,0.000010,0.000058,-0.007024,-0.120028,-0.000832,0.992745,0.000082,0.000037,-0.000067,4
231,9,-0.995214,0.165316,1.761440,0.000045,-0.000016,-0.000030,0.007300,-0.744471,-0.006632,0.667582,-0.000316,-0.000082,0.000044,4
231,10,-2.825922,0.166049,3.181416,0.000065,-0.000027,-0.000026,-0.004941,0.851270,0.007262,0.524655,-0.000062,-0.000053,-0.000191,4
231,11,-2.801652,0.166696,0.336589,-0.000020,-0.000022,-0.000012,0.588631,0.581669,-0.391878,-0.402004,0.000277,0.000036,0.000079,4
231,12,-0.364703,0.168104,2.802755,0.000029,-0.000041,0.000030,-0.001392,0.047453,-0.001426,0.998872,0.000197,-0.000104,0.000108,4
231,13,-3.846052,0.168215,3.607377,-0.000045,0.000052,-0.000005,-0.566561,0.568426,0.423240,-0.420438,-0.000004,0.000035,0.000206,4
231,14,5.101548,0.234463,9.038222,0.238504,-0.040642,-0.108776,-0.575386,-0.074174,0.416489,0.699976,-0.125047,0.865258,-0.481369,1
231,15,-3.006517,0.165846,7.525720,-0.000017,-0.000013,-0.000034,0.968783,0.009431,0.247727,0.001295,-0.000010,-0.000035,0.000188,4
231,16,3.338149,0.166856,0.629285,-0.000058,0.000005,0.000075,0.007332,0.922244,-0.002647,-0.386531,-0.000014,0.000066,0.000172,4
231,17,0.973421,0.203559,6.721770,-0.746539,-0.422292,0.375017,0.855640,-0.076075,0.511899,-0.007183,1.623550,0.152493,3.468586,1
231,18,-2.602314,0.168089,4.454749,-0.000000,-0.000020,-0.000005,-0.560836,0.430877,0.428826,0.562064,0.000084,0.000034,-0.000069,4
231,19,-0.140248,0.168090,-0.680432,-0.000043,0.000003,-0.000034,0.962192,-0.000142,-0.272372,-0.000058,0.000026,-0.000116,0.000321,4
231,20,-6.976719,0.185052,6.496439,0.069311,-0.006739,0.312900,-0.258787,0.623340,0.653384,0.342878,0.220827,0.740831,-1.676288,1
231,21,2.462452,0.165437,-2.328518,-0.000010,-0.000016,0.000003,-0.183220,-0.182033,0.683674,0.682557,0.000083,-0.000052,0.000153,4
231,22,-1.369980,0.166106,3.688200,0.000022,-0.000002,0.000003,-0.008971,0.009028,-0.701574,0.712483,0.000212,-0.000150,0.000055,4
231,23,-1.847562,0.162443,0.232632,-0.000212,-0.000158,0.000079,-0.003209,-0.838162,-0.004819,0.545390,0.000263,-0.000074,0.001554,4
231,24,-2.685040,0.176629,3.813027,0.048481,-0.088158,-0.067241,-0.695982,0.717618,0.023728,0.008396,0.069156,-0.702857,0.559579,1
231,25,-3.507531,0.165283,-0.507205,0.000013,-0.000001,-0.000054,0.007873,-0.149705,-0.000426,0.988699,-0.000024,0.000060,0.000055,4
231,26,5.309566,0.169518,-2.112276,-0.271923,-0.274330,0.010532,0.777642,-0.016060,0.628183,0.020021,0.367509,-0.300447,1.702477,2
231,27,2.163159,0.170082,-0.119710,-0.326245,-0.571050,0.582013,-0.360429,0.348045,-0.623048,0.600639,3.137597,-0.000337,1.758013,2
231,28,3.898893,0.163716,1.211617,0.000018,0.000001,-0.000033,-0.007367,0.409342,0.004441,0.912341,0.000109,0.000034,-0.000305,4
231,29,-4.668796,0.158477,-4.250482,-0.195383,-0.322092,-0.620103,-0.024416,0.130384,-0.002603,0.991159,-4.139907,0.562102,0.727830,2
231,30,3.888151,0.225016,-5.587662,-0.382832,0.437980,0.074793,0.749498,0.630530,-0.192936,-0.058822,0.211125,0.403489,1.992889,1
231,31,-4.915790,0.168644,3.907903,-0.017158,-0.137935,0.035303,-0.131711,0.005321,0.991143,-0.016128,0.786877,0.308239,0.227758,1
232,0,1.768786,0.169080,-0.837860,-0.011391,-0.003448,0.007664,-0.611921,0.614566,-0.353200,0.350873,0.045019,-0.000075,0.066997,3
232,1,-2.323567,0.194419,-2.327302,-0.119884,0.070905,-0.143477,0.649447,0.123505,-0.190238,0.725792,-0.182551,-1.166182,-0.547560,1
232,2,4.040370,0.163706,-2.070205,-0.000046,-0.000000,-0.000019,0.023024,0.014163,0.707004,0.706693,0.000005,-0.000154,0.000090,4
232,3,-3.162720,0.165992,4.285599,-0.000037,-0.000011,-0.000009,0.979464,-0.004386,-0.201572,0.000288,0.000193,-0.000007,0.000145,4
232,4,-4.441063,0.166170,-3.001637,-0.049294,-0.251125,0.331488,-0.195562,0.669984,0.691104,0.187756,2.154160,0.699922,1.233074,2
232,5,6.272234,0.174493,2.029794,0.040759,-0.216935,-0.178102,0.029208,0.862835,0.017031,0.504353,-1.241025,-0.678166,0.755801,2
232,6,0.001882,0.165096,0.255842,-0.005286,0.030704,0.029590,-0.459778,0.547179,-0.537221,-0.447876,0.170860,0.000028,0.030767,4
232,7,-5.560929,0.262731,-5.568879,-1.060037,-0.703311,-0.222357,-0.154988,0.436269,0.860824,0.211260,-0.795694,0.075295,3.925859,0
232,8,1.786233,0.163972,0.656147,0.000007,0.000003,0.000066,-0.007024,-0.120028,-0.000832,0.992745,-0.000019,0.000073,-0.000009,4
232,9,-0.995214,0.165316,1.761440,0.000045,-0.000016,-0.000030,0.007300,-0.744471,-0.006632,0.667582,-0.000316,-0.000082,0.000044,4
232,10,-2.825922,0.166049,3.181416,0.000065,-0.000027,-0.000026,-0.004941,0.851270,0.007262,0.524655,-0.000062,-0.000053,-0.000191,4
232,11,-2.801652,0.166696,0.336589,-0.000020,-0.000022,-0.000012,0.588631,0.581669,-0.391878,-0.402004,0.000277,0.000036,0.000079,4
232,12,-0.364703,0.168104,2.802755,0.000029,-0.000041,0.000030,-0.001392,0.047453,-0.001426,0.998872,0.000197,-0.000104,0.000108,4
232,13,-3.846052,0.168215,3.607377,-0.000045,0.000052,-0.000005,-0.566561,0.568426,0.423240,-0.420438,-0.000004,0.000035,0.000206,4
232,14,5.106143,0.233252,9.037350,0.275738,-0.072653,-0.052371,-0.572069,-0.066473,0.416760,0.703299,0.120808,0.861005,-0.645512,1
232,15,-3.006517,0.165846,7.525719,-0.000011,-0.000007,-0.000061,0.968783,0.009430,0.247727,0.001297,-0.000220,-0.000078,-0.000060,4
232,16,3.338148,0.166856,0.629285,-0.000068,-0.000006,0.000025,0.007332,0.922244,-0.002647,-0.386530,-0.000015,-0.000065,-0.000046,4
232,17,0.961024,0.193824,6.727997,-0.743801,-0.584077,0.373642,0.857947,-0.058326,0.509327,-0.033329,1.615974,0.151782,3.452399,0
232,18,-2.602314,0.168089,4.454749,-0.000006,-0.000010,-0.000001,-0.560835,0.430877,0.428827,0.562064,0.000110,0.000093,0.000044,4
232,19,-0.140248,0.168090,-0.680432,-0.000043,0.000003,-0.000034,0.962192,-0.000142,-0.272372,-0.000058,0.000026,-0.000116,0.000321,4
232,20,-6.977663,0.186798,6.501231,-0.056619,0.104748,0.287519,-0.253783,0.623547,0.658102,0.337173,0.365383,0.974099,0.260762,2
232,21,2.462452,0.165437,-2.328518,-0.000010,-0.000016,0.000003,-0.183220,-0.182033,0.683674,0.682557,0.000083,-0.000052,0.000153,4
232,22,-1.369980,0.166106,3.688200,0.000022,-0.000002,0.000003,-0.008971,0.009028,-0.701574,0.712483,0.000212,-0.000150,0.000055,4
232,23,-1.847563,0.162443,0.232631,-0.000020,0.000022,-0.000065,-0.003210,-0.838162,-0.004816,0.545390,-0.000384,0.000004,0.000118,4
232,24,-2.684807,0.173654,3.811369,0.013976,-0.178476,-0.099463,-0.701283,0.712558,0.018418,0.011120,-0.220710,-0.698255,0.866040,1
232,25,-3.507531,0.165283,-0.507205,0.000013,-0.000001,-0.000054,0.007873,-0.149705,-0.000426,0.988699,-0.000024,0.000060,0.000055,4
232,26,5.304124,0.163961,-2.111773,-0.326503,-0.333465,0.030177,0.776601,-0.005340,0.629935,0.006676,0.431389,-0.242034,2.008615,2
232,27,2.157338,0.159169,-0.109677,-0.349234,-0.654770,0.601970,-0.348849,0.359646,-0.602880,0.620882,3.420501,-0.002723,1.981999,2
232,28,3.898893,0.163716,1.211617,0.000018,0.000001,-0.000033,-0.007367,0.409342,0.004441,0.912341,0.000109,0.000034,-0.000305,4
232,29,-4.675640,0.163868,-4.254210,-0.410617,0.207208,-0.223665,-0.018571,0.132356,0.028429,0.990620,-0.637359,0.332112,3.031633,2
232,30,3.881793,0.229567,-5.586420,-0.381428,0.273040,0.074518,0.738220,0.642969,-0.195284,-0.059047,0.210140,0.401606,1.983589,0
232,31,-4.915718,0.164750,3.909123,0.004322,-0.233642,0.073184,-0.129353,-0.004263,0.991475,-0.015078,1.152134,0.303586,0.024501,1
233,0,1.768667,0.169105,-0.837967,-0.007179,0.001503,-0.006415,-0.612248,0.614239,-0.353267,0.350806,-0.037446,0.000157,0.042437,3
233,1,-2.325845,0.194328,-2.328784,-0.136689,-0.005499,-0.088965,0.652736,0.114426,-0.186305,0.725350,0.171936,-1.165798,-0.423872,1
233,2,4.040370,0.163706,-2.070205,-0.000046,-0.000000,-0.000019,0.023024,0.014163,0.707004,0.706693,0.000005,-0.000154,0.000090,4
233,3,-3.162721,0.165992,4.285598,-0.000035,-0.000017,-0.000029,0.979464,-0.004386,-0.201572,0.000288,-0.000013,0.000047,0.000017,4
233,4,-4.437443,0.166464,-2.997588,0.217183,0.017614,0.242952,-0.182233,0.662625,0.699162,0.197212,1.780413,0.368580,-1.501698,1
233,5,6.272270,0.169872,2.026048,0.002157,-0.277251,-0.224732,0.016830,0.860265,0.009819,0.509475,-1.508690,-0.685955,0.825733,2
233,6,0.001918,0.164881,0.255635,0.002197,-0.012896,-0.012422,-0.459452,0.546906,-0.537500,-0.448209,-0.071762,0.000181,-0.012919,4
233,7,-5.580515,0.257270,-5.575050,-1.175193,-0.327699,-0.370238,-0.172731,0.440483,0.862870,0.177750,-1.401594,0.066457,4.364971,1
233,8,1.786233,0.163972,0.656147,0.000012,-0.000005,0.000043,-0.007023,-0.120029,-0.000831,0.992745,0.000160,-0.000107,0.000052,4
233,9,-0.995214,0.165316,1.761440,0.000045,-0.000016,-0.000030,0.007300,-0.744471,-0.006632,0.667582,-0.000316,-0.000082,0.000044,4
233,10,-2.825922,0.166049,3.181416,0.000065,-0.000027,-0.000026,-0.004941,0.851270,0.007262,0.524655,-0.000062,-0.000053,-0.000191,4
233,11,-2.801652,0.166696,0.336589,-0.000020,-0.000022,-0.000012,0.588631,0.581669,-0.391878,-0.402004,0.000277,0.000036,0.000079,4
233,12,-0.364703,0.168104,2.802755,0.000029,-0.000041,0.000030,-0.001392,0.047453,-0.001426,0.998872,0.000197,-0.000104,0.000108,4
233,13,-3.846052,0.168215,3.607377,-0.000045,0.000052,-0.000005,-0.566561,0.568426,0.423240,-0.420438,-0.000004,0.000035,0.000206,4
233,14,5.111275,0.231136,9.037247,0.307905,-0.126940,-0.006190,-0.567586,-0.058831,0.416014,0.708038,0.327394,0.855697,-0.788890,1
233,15,-3.006517,0.165846,7.525718,-0.000005,-0.000000,-0.000088,0.968783,0.009429,0.247728,0.001301,-0.000423,-0.000135,-0.000299,4
233,16,3.338147,0.166856,0.629284,-0.000031,-0.000018,-0.000033,0.007331,0.922244,-0.002647,-0.386530,0.000077,-0.000096,0.000157,4
233,17,0.948673,0.181403,6.734202,-0.741074,-0.745269,0.372272,0.859382,-0.040600,0.506257,-0.059319,1.608433,0.151073,3.436288,0
233,18,-2.602314,0.168089,4.454749,-0.000012,-0.000001,0.000002,-0.560834,0.430876,0.428829,0.562064,0.000137,0.000154,0.000175,4
233,19,-0.140248,0.168090,-0.680432,-0.000043,0.000003,-0.000034,0.962192,-0.000142,-0.272372,-0.000058,0.000026,-0.000116,0.000321,4
233,20,-6.978603,0.185815,6.506006,-0.056412,-0.058970,0.286464,-0.248783,0.623703,0.662745,0.331467,0.363678,0.969553,0.259545,1
233,21,2.462452,0.165437,-2.328518,-0.000010,-0.000016,0.000003,-0.183220,-0.182033,0.683674,0.682557,0.000083,-0.000052,0.000153,4
233,22,-1.369980,0.166106,3.688200,0.000022,-0.000002,0.000003,-0.008971,0.009028,-0.701574,0.712483,0.000212,-0.000150,0.000055,4
233,23,-1.847561,0.162443,0.232631,0.000078,-0.000025,-0.000008,-0.003212,-0.838162,-0.004817,0.545390,-0.000116,0.000066,-0.000274,4
233,24,-2.685088,0.169066,3.809222,-0.016839,-0.275314,-0.128850,0.708228,-0.705784,-0.011561,-0.012170,-0.492329,-0.691142,1.152458,1
233,25,-3.507531,0.165283,-0.507205,0.000013,-0.000001,-0.000054,0.007873,-0.149705,-0.000426,0.988699,-0.000024,0.000060,0.000055,4
233,26,5.305655,0.167238,-2.112128,0.091811,0.196641,-0.021321,0.776572,-0.008108,0.629895,0.010174,-0.116850,0.001610,-0.522469,4
233,27,2.149187,0.160113,-0.108024,-0.489097,-0.015555,0.099184,-0.371840,0.337134,-0.590603,0.631873,-1.499427,0.025594,3.400724,2
233,28,3.898893,0.163716,1.211617,0.000018,0.000001,-0.000033,-0.007367,0.409342,0.004441,0.912341,0.000109,0.000034,-0.000305,4
233,29,-4.679210,0.172735,-4.255754,-0.214230,0.403701,-0.092630,-0.010699,0.136489,0.023438,0.990307,0.246513,0.512057,1.196525,2
233,30,3.875460,0.231379,-5.585182,-0.380030,0.108706,0.074245,0.726783,0.655166,-0.197566,-0.059254,0.209159,0.399732,1.974332,0
233,31,-4.912957,0.163210,3.908890,0.165651,-0.114176,-0.013992,-0.126149,-0.001991,0.992009,-0.000941,0.190133,0.392639,-1.458099,2
234,0,1.768714,0.169098,-0.837923,0.002834,-0.000452,0.002605,-0.612117,0.614370,-0.353238,0.350837,0.015436,-0.000132,-0.016745,4
234,1,-2.328411,0.192933,-2.329388,-0.153957,-0.083675,-0.036230,0.657913,0.106554,-0.181307,0.723136,0.516654,-1.161952,-0.302157,1
234,2,4.040370,0.163706,-2.070205,-0.000046,-0.000000,-0.000019,0.023024,0.014163,0.707004,0.706693,0.000005,-0.000154,0.000090,4
234,3,-3.162721,0.165992,4.285597,-0.000034,-0.000023,-0.000049,0.979464,-0.004387,-0.201573,0.000290,-0.000230,0.000104,-0.000130,4
234,4,-4.434900,0.171295,-2.997211,0.152612,0.205791,0.022616,-0.178068,0.671258,0.691540,0.198691,-0.223584,0.269478,-1.070721,2
234,5,6.271726,0.164275,2.021507,-0.032646,-0.335804,-0.272436,0.002093,0.857748,0.001215,0.514065,-1.795646,-0.627759,0.984832,2
234,6,0.002133,0.163699,0.254418,0.012851,-0.070923,-0.073042,-0.457540,0.545302,-0.539135,-0.450152,-0.420710,0.000243,-0.074422,2
234,7,-5.600030,0.249106,-5.581198,-1.170884,-0.489831,-0.368880,-0.190140,0.444039,0.863655,0.144138,-1.395053,0.066147,4.344601,1
234,8,1.786233,0.163972,0.656148,0.000000,-0.000013,0.000034,-0.007021,-0.120029,-0.000832,0.992745,0.000216,-0.000016,-0.000041,4
234,9,-0.995214,0.165316,1.761440,0.000045,-0.000016,-0.000030,0.007300,-0.744471,-0.006632,0.667582,-0.000316,-0.000082,0.000044,4
234,10,-2.825922,0.166049,3.181416,0.000065,-0.000027,-0.000026,-0.004941,0.851270,0.007262,0.524655,-0.000062,-0.000053,-0.000191,4
234,11,-2.801652,0.166696,0.336589,-0.000020,-0.000022,-0.000012,0.588631,0.581669,-0.391878,-0.402004,0.000277,0.000036,0.000079,4
